,timestamp,HRR_kWLastMinAve,HRR_kVAR,HRR_kW,primaryLovatoReadings.EqvPowerFactor,primaryLovatoReadings.EqvActivePower,primaryLovatoReadings.EqvReactivePower,primaryLovatoReadings.L1PhaseVoltage,primaryLovatoReadings.L2PhaseVoltage,primaryLovatoReadings.L3PhaseVoltage,HRR_WTCorrectedWindSpeed,primaryLovatoReadings.L1Current,primaryLovatoReadings.L2Current,primaryLovatoReadings.L3Current,HRR_GeneratorWindingTemp,HRR_NacelleAirTemp,HRR_OutsideAirTemp,HRR_GearboxOilTemp
2200,19:58.9,-0.044923405,-0.438856985,0.322690341,0.280986477,0.542795046,-0.436061303,0.242100306,0.356892929,0.269190911,0.376871329,0.541464756,0.529019755,0.546707448,0.509324553,0.341817789,0.580821972,0.522543903
2201,20:15.7,0.139887865,-0.078378013,0.265671249,0.286354717,0.264792091,-0.077314112,0.340954282,0.112172979,-0.03368136,0.160092092,0.119659354,0.529019755,0.67913096,0.509324553,0.341817789,0.481031687,0.480313971
2202,20:32.6,0.212952786,-0.14052956,0.298253588,0.28252026,0.297307057,-0.134218839,-0.114480107,0.116320775,-0.15780934,-0.020557272,-0.076391044,-0.05178784,-0.052207981,0.509324553,0.392796137,0.481031687,0.501428937
2203,20:49.7,0.440743421,-1.209536167,1.059865746,0.23228887,1.060189434,-1.204275118,0.549253732,0.568430514,0.408214249,0.485260947,1.162291017,1.166418858,1.184748005,0.495228565,0.392796137,0.53092683,0.522543903
2204,21:06.6,0.522404215,-0.94849967,0.966191523,0.238040556,0.898427481,-0.94078149,0.669290703,0.813150464,0.532342229,0.629780438,1.096940884,1.124719851,1.136594001,0.499927227,0.443774485,0.53092683,0.522543903
2205,21:23.2,0.582575326,-1.060372454,0.970264316,0.24034123,0.970773279,-1.050879767,0.404503267,0.659682021,0.442970083,0.882689548,0.981092922,0.999622831,0.841650724,0.50462589,0.341817789,0.53092683,0.522543903
2206,21:40.2,0.793174216,-0.550729769,0.611858594,0.263347973,0.613108659,-0.541211342,0.524540238,0.659682021,0.577028302,0.774299929,1.12664549,1.124719851,1.166690253,0.514023215,0.239861094,0.481031687,0.501428937
2207,21:57.0,0.896324692,-0.811766266,0.803279832,0.251844602,0.802101896,-0.798519673,0.471582751,0.576726105,0.512481752,0.810429802,1.102881805,1.077063844,1.112516999,0.528119203,0.392796137,0.381241403,0.522543903
2208,22:13.8,0.896324692,-1.234396785,1.092448084,0.232672315,1.091485088,-1.229016303,0.552784231,0.81729826,0.457865441,0.810429802,0.877126801,0.913246317,0.934949108,0.542215191,0.443774485,0.481031687,0.543658868
2209,22:30.6,0.831855644,0.26967065,0.062031635,0.299008426,-0.032313406,0.272773665,0.175020823,0.30711938,0.189749004,-0.020557272,0.398882648,0.397965733,0.411274311,0.546913854,0.494752833,0.481031687,0.522543903
2210,22:47.5,0.548191834,-0.525869151,0.60371301,0.264498311,0.605792792,-0.523892512,0.552784231,0.792411486,0.661435328,0.52139082,0.945447395,0.951966823,0.8506796,0.537516528,0.188882746,0.53092683,0.501428937
2211,23:05.3,0.535298025,-0.550729769,0.750333532,0.254912167,0.620830963,-0.542448402,0.284466296,0.394223091,0.46283056,0.485260947,0.737515154,0.951966823,0.727284964,0.537516528,0.188882746,0.53092683,0.522543903
2212,23:22.7,0.363380564,-0.699893482,0.090541181,0.297474643,0.723659542,-0.689658456,0.43274726,0.622351859,0.577028302,0.52139082,0.71375147,0.701772783,0.727284964,0.537516528,0.443774485,0.53092683,0.522543903
2213,24:04.9,0.715811358,-0.239972035,0.383782226,0.279452694,0.385097464,-0.229472403,0.393911769,0.543543739,0.497586394,0.123962219,0.707810548,0.704751283,0.724275339,0.546913854,0.443774485,0.53092683,0.522543903
2214,24:22.0,0.874835009,-1.110093692,0.998773862,0.23765711,1.000036748,-1.101599197,0.450399756,0.551839331,0.517446871,0.593650565,0.960299698,0.940052821,0.95902611,0.551612516,0.494752833,0.481031687,0.501428937
2215,4/16/2013 3:24,0.874835009,-0.675032863,0.697387232,0.257596288,0.69886688,-0.664917271,0.464521752,0.510361373,0.591923659,0.702040184,0.957329237,0.916224817,0.940968358,0.551612516,0.392796137,0.481031687,0.543658868
2216,24:56.2,0.896324692,-1.719178851,1.463072183,0.204680778,1.378023222,-1.706521186,0.633985711,0.626499655,0.735912116,1.027209039,1.462307535,1.410655898,1.443575778,0.570407167,0.392796137,0.481031687,0.522543903
2217,25:13.0,0.982283422,-1.060372454,0.689241648,0.25644595,0.945980618,-1.047168589,0.337423783,0.410814275,0.358563057,0.665910311,0.654342258,0.642202773,0.649034707,0.575105829,0.443774485,0.481031687,0.543658868
2218,25:29.9,0.917814375,-0.675032863,0.705532817,0.257979733,0.704963436,-0.662443152,0.55631473,0.796559281,0.686260924,0.738170056,1.203877465,1.208117865,0.763400467,0.584503155,0.443774485,0.481031687,0.543658868
2219,25:46.9,0.857643263,-0.438856985,0.538548333,0.269866551,0.540762861,-0.427401889,0.242100306,0.361040725,0.33870258,0.160092092,0.164216263,0.159685695,0.152446537,0.589201817,0.341817789,0.481031687,0.543658868
2220,26:03.9,0.522404215,0.555567766,-0.345247594,0.315880038,-0.342018452,0.556060241,-0.022687129,0.178537711,0.095411739,-0.309596254,-0.183327625,-0.17986336,-0.184631493,0.579804492,0.443774485,0.680612257,0.543658868
2221,26:21.0,0.311805326,0.369113125,-0.125316811,0.308594569,-0.122542435,0.365553111,0.199734317,0.344449542,0.40324913,0.051702474,0.193920868,0.183513699,0.18254279,0.570407167,0.494752833,0.580821972,0.522543903
2222,26:38.1,0.354784691,-0.774475338,0.778843078,0.252994939,0.779747857,0.365553111,0.746961684,0.833889443,0.77563307,0.810429802,1.316754967,1.291515878,1.311152266,0.556311179,0.596709529,0.53092683,0.543658868
2223,26:55.1,0.531000088,-0.886348123,0.905099639,0.244942579,0.859815959,-0.878928526,0.559845229,0.560134922,0.492621275,0.810429802,0.966240619,0.954945324,0.971064611,0.570407167,0.443774485,0.580821972,0.543658868
2224,27:12.1,0.737301041,-0.215111416,0.35527268,0.277918911,0.354614683,-0.212153573,0.136185332,0.265641422,0.184783885,0.015572601,0.060250142,0.073309181,0.224677544,0.570407167,0.494752833,0.580821972,0.543658868
2225,27:31.8,0.569681517,0.406404053,-0.170117526,0.308978015,-0.175379254,0.398953712,-0.26629157,0.17024212,-0.008855764,-0.273466381,-0.278382364,-0.260282873,-0.482584395,0.570407167,0.341817789,0.680612257,0.564773834
2226,27:49.5,0.208654849,0.393973744,-0.100880057,0.308594569,-0.129858302,0.398953712,-0.153315598,0.020921472,-0.053541837,-0.309596254,-0.438787235,-0.433035901,-0.446468891,0.551612516,0.290839442,0.680612257,0.543658868
2227,28:06.3,0.015247706,0.045925081,0.171997027,0.293640186,0.174969499,0.045154757,0.468052251,0.265641422,0.328772342,0.051702474,0.095895669,0.085223183,0.597871077,0.546913854,0.239861094,0.680612257,0.564773834
2228,28:23.1,0.139887865,-0.960929979,0.905099639,0.244559133,0.905743348,-0.953152083,0.443338757,0.547691535,0.77066795,0.593650565,0.86821542,1.035364837,0.8506796,0.532817866,0.290839442,0.580821972,0.543658868
2229,28:40.1,0.402061993,-0.215111416,0.359345472,0.279069248,0.361117677,-0.209679455,0.506887742,0.564282718,0.577028302,-0.056687145,0.603844428,0.588589764,0.591851827,0.532817866,0.341817789,0.630717115,0.522543903
2230,28:57.0,0.612660882,-0.911208742,0.852153339,0.245326024,0.853719403,-0.903669712,0.771675178,0.879515197,0.656470209,0.738170056,0.838510814,0.880482812,0.874756602,0.528119203,0.443774485,0.580821972,0.522543903
2231,29:13.9,0.771684533,-0.302123582,0.758479117,0.252228047,0.43549566,-0.302458901,0.521009739,0.609908472,0.64653997,0.413001201,0.660283179,0.636245772,0.640005831,0.537516528,0.443774485,0.53092683,0.480313971
2232,29:30.9,0.793174216,-0.923639051,0.982482693,0.237273664,0.864693204,-0.912329127,0.648107708,0.717751162,0.517446871,0.91881942,0.758308378,0.791127797,0.781458219,0.551612516,0.494752833,0.630717115,0.522543903
2233,29:48.0,0.866239136,-0.886348123,1.096520877,0.229988195,0.845997099,-0.87274323,0.828163164,0.970766704,0.616749255,0.738170056,0.853363117,0.919203318,0.90184323,0.556311179,0.545731181,0.680612257,0.564773834
2234,30:30.8,0.8619412,-0.426426676,0.526329956,0.268332768,0.526131126,-0.426164829,0.619863715,0.854628422,0.40324913,0.015572601,0.502848769,0.234148207,0.57078445,0.575105829,0.392796137,0.680612257,0.480313971
2235,30:48.0,0.853345327,-0.426426676,1.153539969,0.221935835,1.154482834,-0.426164829,0.6798822,0.813150464,0.492621275,0.629780438,0.719692391,0.779213795,0.763400467,0.575105829,0.341817789,0.630717115,0.564773834
2236,31:07.7,0.767386596,-0.476147913,0.567057879,0.267182431,0.566368396,-0.469461904,0.478643749,0.618204063,0.393318891,0.376871329,0.544435217,0.579654263,0.640005831,0.589201817,0.443774485,0.630717115,0.543658868
2237,31:25.9,0.707215485,-1.122524001,0.412291772,0.277152019,1.003694682,-0.469461904,0.531601236,0.688716591,0.373458414,0.26848171,0.591962586,0.633267272,0.630976955,0.584503155,0.494752833,0.630717115,0.564773834
2238,31:43.8,0.715811358,-0.401566057,0.510038787,0.271016888,0.509873644,-0.391527169,0.344484781,0.435701049,0.224504838,0.123962219,0.452350939,0.475406746,0.471466816,0.584503155,0.545731181,0.630717115,0.564773834
2239,32:00.9,0.621256755,-0.650172244,0.69331444,0.259513516,0.692770324,-0.638939026,0.422155763,0.510361373,0.234435077,0.376871329,0.455321399,0.481363747,0.477486067,0.584503155,0.443774485,0.730507399,0.543658868
2240,32:17.8,0.57827739,-0.588020698,0.644440932,0.262197636,0.645217187,-0.575849002,0.584558723,0.60161288,0.358563057,0.449131074,0.678105943,0.701772783,0.694179086,0.584503155,0.494752833,0.830297684,0.564773834
2241,32:34.6,0.531000088,0.244810031,-0.092734472,0.30936146,0.012801109,0.243084242,0.023209359,0.074842817,-0.013820883,-0.165076763,-0.213032231,-0.206669865,-0.223756621,0.575105829,0.494752833,0.730507399,0.564773834
2242,32:51.4,0.367678501,0.021064462,0.139414688,0.29594086,0.203826531,0.020413572,0.280935797,0.369336317,0.259260673,-0.020557272,0.137482117,0.153728694,-0.145506364,0.575105829,0.596709529,0.730507399,0.564773834
2243,33:08.6,0.19576104,0.393973744,-0.125316811,0.312812472,-0.123761746,0.395242534,0.009087363,0.025069268,-0.202495413,-0.309596254,-0.25758914,-0.248368871,-0.311035754,0.561009842,0.80062292,0.780402542,0.585888799
2244,33:25.5,0.028141516,0.431264672,-0.19455428,0.312429026,-0.191230299,0.434828431,0.150307329,0.17024212,-0.088297671,-0.12894689,-0.043715978,-0.019024334,-0.037159855,0.542215191,0.80062292,0.830297684,0.564773834
2245,33:42.5,0.088312627,-0.824196576,0.819571001,0.25107771,0.819985127,-0.822023799,0.59868072,0.555987127,0.517446871,0.629780438,0.669194561,0.669009277,0.664082833,0.532817866,0.749644573,0.780402542,0.543658868
2246,33:59.4,0.320401199,-0.376705438,0.49782041,0.272167225,0.499712717,-0.374208339,0.478643749,0.460587824,0.517446871,0.413001201,0.639489955,0.62135327,0.606899953,0.537516528,0.647687877,0.780402542,0.522543903
2247,34:16.4,0.500914533,-0.053517394,0.245307288,0.288655391,0.244470238,-0.052572926,0.280935797,0.327858359,0.313876984,-0.12894689,0.173127644,0.162664195,0.146427287,0.537516528,0.698666225,0.730507399,0.543658868
2248,34:33.5,0.595469136,-0.94849967,1.458999391,0.204297332,0.887047243,-0.937070313,0.990566125,0.327858359,0.77563307,0.629780438,1.352400494,1.345128887,1.40445065,0.532817866,0.647687877,0.780402542,0.543658868
2249,34:50.6,0.629852628,-1.483002973,0.420437356,0.273701008,1.205693905,-0.298747723,0.842285161,-0.049591056,-0.008855764,1.605287003,-0.10312519,-0.123271851,1.18775763,0.542215191,0.647687877,0.830297684,0.543658868
2250,35:07.8,0.715811358,-0.364275129,0.473383656,0.271783779,0.47573293,-0.356889509,0.305649291,0.468883415,0.408214249,0.91881942,0.603844428,0.600503766,0.333024054,0.556311179,0.596709529,0.780402542,0.543658868
2251,35:25.2,0.935006121,-0.202681107,0.599640217,0.263731419,0.36762067,-0.20102004,0.457460754,0.759229119,0.65150509,0.232351838,0.86821542,0.87154731,0.387197309,0.561009842,0.698666225,0.830297684,0.564773834
2252,35:43.1,0.930708184,-0.699893482,0.705532817,0.254912167,0.704963436,-0.692132575,0.736370186,0.659682021,0.413179368,0.485260947,0.701869627,0.743471789,0.712236838,0.565708504,0.647687877,0.730507399,0.543658868
2253,36:00.3,0.866239136,-0.600451007,0.648513725,0.260280408,0.650500869,-0.598116069,0.55631473,0.489622394,0.477725918,0.774299929,0.577110283,0.573697262,0.558745949,0.565708504,0.545731181,0.830297684,0.522543903
2254,36:17.9,0.840451517,-0.74961472,0.754406324,0.254145276,0.75576807,-0.739140828,0.418625263,0.460587824,0.189749004,0.340741456,0.476114623,0.517105753,0.504572694,0.589201817,0.494752833,0.830297684,0.543658868
2255,36:34.7,0.836153581,-1.308978642,0.754406324,0.260280408,1.122780743,-1.293343386,1.110603095,1.103496168,0.567098063,1.605287003,1.43557339,1.523838916,1.500758658,0.589201817,0.443774485,0.780402542,0.522543903
2256,36:51.6,0.827557708,-1.271687714,1.393834714,0.208898681,1.086607844,-1.257468667,0.828163164,0.89610638,0.567098063,0.810429802,0.722662851,0.788149297,0.790487095,0.59390048,0.443774485,0.630717115,0.564773834
2257,37:08.6,0.84904739,-0.326984201,0.44487411,0.273701008,0.444030838,-0.325963027,1.152969085,0.63064745,0.328772342,1.496897385,0.520671532,0.567740261,1.515806785,0.603297805,0.596709529,0.680612257,0.564773834
2258,37:25.8,0.883430882,-1.060372454,0.958045939,0.239190893,0.956547982,-1.048405648,1.082359102,0.933436542,0.567098063,1.207858403,0.877126801,0.937074321,1.269017513,0.61269513,0.596709529,0.680612257,0.585888799
2259,37:42.3,0.999475168,-0.637741935,0.689241648,0.259513516,0.688705954,-0.636464907,0.72224819,0.771672507,0.567098063,1.099468784,0.591962586,0.615396269,0.606899953,0.622092456,0.596709529,0.730507399,0.564773834
2260,37:59.7,0.943601994,-0.886348123,0.839934962,0.246092916,0.839900543,-0.883876764,0.718717691,0.742637936,0.64653997,1.533027258,0.476114623,0.50221325,0.486514942,0.617393793,0.647687877,0.730507399,0.585888799
2261,38:16.5,1.016666914,-1.420851426,0.660732102,0.261047299,1.196345852,-1.408389899,0.909364644,1.024688049,0.71108652,1.280118148,0.841481274,0.886439813,0.889804729,0.636188444,0.647687877,0.730507399,0.564773834
2262,38:33.6,1.003773105,-1.259257404,1.344961207,0.210815909,1.091891525,-1.253757489,1.265945058,1.285999182,0.71108652,1.460767512,1.301902664,1.371935391,0.733304215,0.640887106,0.596709529,0.680612257,0.585888799
2263,38:50.5,0.922112311,-1.259257404,1.385689129,0.209282126,1.384932652,-1.728788253,0.962322131,0.999801274,0.745842354,1.56915713,0.835540353,0.892396814,0.865727726,0.645585769,0.596709529,0.730507399,0.585888799
2264,39:08.7,0.827557708,-1.719178851,0.322690341,0.281753368,1.369488043,-1.704047067,0.658699205,0.398370887,0.40324913,1.388507766,0.309768831,0.299675217,0.615928829,0.650284432,0.545731181,0.730507399,0.585888799
2265,39:25.7,0.788876279,-1.719178851,0.839934962,0.249543927,0.531414808,-0.422453651,0.987035625,0.941732133,0.825284262,0.991079166,1.242493453,1.255773873,1.23892126,0.654983094,0.545731181,0.730507399,0.585888799
2266,39:43.3,0.818961835,-1.14738462,1.112812046,0.227687521,1.035396773,-1.138710976,0.930547639,0.904401971,0.661435328,0.91881942,1.191995623,1.214074866,1.23892126,0.664380419,0.698666225,0.780402542,0.607003765
2267,40:00.8,0.780280406,-0.824196576,0.351199887,0.28520438,0.822017312,-0.817075562,0.446869257,0.344449542,0.328772342,0.340741456,0.636519495,0.62433177,0.609909579,0.659681757,0.698666225,0.830297684,0.607003765
2268,40:18.0,0.758790723,-0.824196576,0.58742184,0.266032093,0.538730675,-0.42492777,0.485704747,0.398370887,0.542272467,0.449131074,0.61275581,0.588589764,0.576803701,0.659681757,0.647687877,0.780402542,0.564773834
2269,40:34.9,0.702917549,-1.259257404,0.681096063,0.258363179,1.094330148,-1.25252043,0.559845229,0.510361373,0.58695854,0.665910311,0.687017324,0.588589764,0.643015456,0.654983094,0.647687877,0.880192826,0.585888799
2270,40:51.8,0.707215485,-0.53829946,0.636295348,0.266032093,0.636275572,-0.537500165,0.386850771,0.166094324,0.289051388,0.485260947,0.470173702,0.433707739,0.57078445,0.659681757,0.545731181,0.830297684,0.585888799
2271,41:08.8,0.853345327,-1.669457614,1.353106791,0.213500029,1.352011249,-1.658275874,0.63751621,0.518656965,0.631644613,0.882689548,0.927624631,0.904310816,0.883785478,0.654983094,0.596709529,0.880192826,0.62811873
2272,41:25.4,0.896324692,-0.351844819,0.493747618,0.275618237,0.493209724,-0.343281857,0.178551322,0.074842817,0.174853646,0.160092092,0.211743632,0.186492199,0.164485039,0.659681757,0.494752833,0.880192826,0.607003765
2273,41:42.5,0.8619412,-0.351844819,0.884735678,0.245326024,1.425982796,-1.80301181,0.686943198,0.701159979,0.373458414,0.991079166,0.737515154,0.788149297,0.772429343,0.659681757,0.494752833,0.880192826,0.585888799
2274,41:59.5,0.896324692,-1.221966476,0.742187947,0.254912167,1.07604048,-1.210460414,0.951730634,0.767524711,0.254295554,0.738170056,0.86821542,0.954945324,1.085430371,0.673777745,0.545731181,0.780402542,0.607003765
2275,42:16.4,0.818961835,-0.413996366,0.501893202,0.270633442,0.503777088,-0.402660703,0.291527294,0.535248148,0.184783885,1.930455858,0.785042523,0.817934301,0.242735296,0.673777745,0.494752833,0.780402542,0.607003765
2276,42:33.6,0.887728819,-1.14738462,1.019137823,0.235739881,1.017513542,-1.132525679,1.036462613,0.950027725,0.601853898,0.991079166,1.393986942,1.437462402,1.431537277,0.678476407,0.545731181,0.680612257,0.62811873
2277,42:50.5,0.913516438,-1.557584829,1.255359776,0.215800704,1.255685664,-1.54446642,0.552784231,0.535248148,0.264225792,1.460767512,0.743456075,0.755385791,0.757381217,0.673777745,0.596709529,0.730507399,0.607003765
2278,43:08.7,0.926410248,-0.550729769,0.615931386,0.262964528,0.615953718,-0.54492252,0.718717691,0.560134922,0.259260673,0.738170056,0.654342258,0.680923279,0.971064611,0.68317507,0.647687877,0.830297684,0.585888799
2279,44:15.6,0.827557708,-0.662602554,0.689241648,0.256829396,0.690738139,-0.661206093,0.503357243,0.560134922,0.234435077,0.485260947,0.636519495,0.671987778,0.649034707,0.697271058,0.596709529,0.780402542,0.543658868
2280,44:32.3,0.870537073,-1.632166686,1.300160491,0.211582801,1.299987304,-1.626112333,0.545723233,0.485474598,0.27415603,0.449131074,0.969211079,0.975794827,0.956016485,0.706668383,0.443774485,0.780402542,0.62811873
2281,44:49.4,0.874835009,-0.724754101,0.624076971,0.257979733,0.72934966,-0.713162583,0.348015281,0.3859275,0.145062931,1.243988275,0.785042523,0.797084798,0.787477469,0.706668383,0.545731181,0.780402542,0.649233696
2282,45:06.5,0.836153581,-0.588020698,0.758479117,0.252994939,0.631804764,-0.57956018,0.362137277,0.448144436,0.229469958,0.196221965,0.66325364,0.666030777,0.670102084,0.706668383,0.647687877,0.780402542,0.670348661
2283,45:23.4,0.870537073,-0.662602554,0.685168855,0.257596288,0.685860894,-0.651309619,0.531601236,0.406666479,0.249330434,0.91881942,0.835540353,0.820912802,0.956016485,0.701969721,0.545731181,0.830297684,0.62811873
2284,45:40.3,0.956495803,-1.060372454,0.962118731,0.238424001,0.960612352,-1.057065063,0.305649291,0.294675993,0.199679242,1.17172853,0.761278839,0.951966823,0.733304215,0.711367046,0.494752833,0.830297684,0.649233696
2285,45:57.2,0.990879295,-0.799335957,0.807352624,0.252994939,0.805759829,-0.793571436,0.35154578,0.361040725,0.313876984,1.027209039,0.880097262,0.850697807,0.841650724,0.716065708,0.545731181,0.830297684,0.649233696
2286,46:13.8,0.973687549,-0.314553891,0.440801318,0.274084454,0.441185779,-0.309881257,0.429216761,0.3859275,0.27912115,0.160092092,0.86821542,0.847719306,0.847669975,0.716065708,0.596709529,0.830297684,0.649233696
2287,46:30.3,0.990879295,-2.328264011,1.259432568,0.218101378,1.717804611,-2.313917293,0.877590152,0.796559281,0.433039845,1.496897385,1.494982602,1.541709919,1.530854911,0.730161696,0.545731181,0.830297684,0.649233696
